Timestamp,Task ID,Machine ID,Operator ID,Task Type,Site Type,Weather,Terrain,Shift,Ambient Temperature (C),Operator Skill,Machine Age (yrs),Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Proximity Distance (m),Seatbelt Status,Safety Alert Triggered,Estimated Time (min),Actual Time (min),anomaly_flag
2025-05-16 11:42:00,T0563,EXC103,OP1000,Earth Excavation,Underground Hard-Rock Mining,Windy,Flat,Night,18.4,Intermediate,3,1510.7,4.4,12,5,42.3,Fastened,No,60,71.0,Normal
2025-05-29 14:18:00,T0564,EXC101,OP1003,Earth Excavation,Underground Hard-Rock Mining,Sunny,Flat,Day,14.6,Intermediate,8,1562.4,4.0,7,47,20.9,Fastened,Yes,60,85.7,Normal
2025-05-30 07:13:00,T0565,EXC104,OP1005,Material Loading,Underground Hard-Rock Mining,Rainy,Incline,Day,17.6,Beginner,6,1520.0,2.5,2,33,26.6,Unfastened,Yes,30,62.7,Normal
2025-05-08 13:59:00,T0566,EXC105,OP1000,Earth Excavation,Underground Hard-Rock Mining,Rainy,Rocky,Night,25.1,Intermediate,5,1513.2,5.2,8,34,6.4,Fastened,No,60,103.0,Normal
2025-05-22 18:57:00,T0567,EXC103,OP1000,Material Loading,Mining,Cloudy,Rocky,Day,38.6,Intermediate,3,1588.2,2.8,7,1,1.0,Fastened,Yes,30,33.6,Normal
2025-05-01 19:19:00,T0568,EXC101,OP1003,Trenching,Underground Hard-Rock Mining,Rainy,Flat,Day,27.1,Intermediate,8,1583.9,5.5,11,27,1.3,Fastened,Yes,45,63.0,Normal
2025-05-14 07:19:00,T0569,EXC105,OP1003,Grading,Construction,Sunny,Rocky,Night,30.1,Intermediate,5,1556.4,6.7,13,34,20.0,Fastened,No,35,51.0,Normal
2025-05-21 16:30:00,T0570,EXC103,OP1002,Demolition,Underground Hard-Rock Mining,Rainy,Incline,Night,13.8,Expert,3,1549.0,3.7,5,43,40.3,Fastened,No,90,134.6,Normal
2025-05-06 21:07:00,T0571,EXC102,OP1000,Demolition,Mining,Windy,Incline,Day,35.2,Intermediate,8,1541.3,2.1,3,11,30.6,Fastened,No,90,136.8,Normal
2025-05-05 19:32:00,T0572,EXC104,OP1002,Grading,Mining,Rainy,Incline,Night,37.6,Expert,6,1517.8,2.7,4,7,31.6,Unfastened,Yes,35,44.4,Normal
2025-05-26 14:39:00,T0573,EXC103,OP1000,Grading,Underground Hard-Rock Mining,Sunny,Flat,Night,21.7,Intermediate,3,1511.3,5.2,13,17,24.0,Fastened,No,35,48.5,Normal
2025-05-04 00:48:00,T0574,EXC100,OP1000,Earth Excavation,Mining,Windy,Rocky,Night,23.3,Intermediate,4,1579.0,1.4,3,6,26.7,Fastened,No,60,85.2,Normal
2025-05-20 01:13:00,T0575,EXC103,OP1006,Material Loading,Construction,Rainy,Incline,Day,33.2,Beginner,3,1523.4,7.6,14,20,45.3,Fastened,No,30,56.8,Normal
2025-05-13 22:56:00,T0576,EXC104,OP1000,Earth Excavation,Mining,Rainy,Incline,Night,30.3,Intermediate,6,1561.5,2.4,3,23,39.3,Fastened,No,60,97.2,Normal
2025-05-16 22:28:00,T0577,EXC104,OP1005,Earth Excavation,Construction,Rainy,Flat,Day,26.4,Beginner,6,1527.3,1.6,3,12,5.7,Fastened,No,60,102.8,Normal
2025-05-17 01:08:00,T0578,EXC101,OP1000,Earth Excavation,Mining,Cloudy,Rocky,Day,35.6,Intermediate,8,1504.0,4.8,9,22,20.4,Fastened,No,60,93.2,Normal
2025-05-23 23:05:00,T0579,EXC105,OP1005,Trenching,Mining,Windy,Rocky,Day,32.0,Beginner,5,1541.1,3.0,4,27,1.0,Fastened,Yes,45,85.3,Normal
2025-05-05 10:26:00,T0580,EXC103,OP1007,Trenching,Construction,Cloudy,Flat,Day,32.6,Expert,3,1579.4,6.4,14,30,3.1,Fastened,No,45,50.4,Normal
2025-05-13 03:45:00,T0581,EXC101,OP1001,Material Loading,Mining,Windy,Rocky,Night,28.9,Expert,8,1571.1,2.3,6,2,48.0,Fastened,No,30,41.4,Normal
2025-05-19 17:44:00,T0582,EXC105,OP1002,Grading,Mining,Sunny,Rocky,Day,33.1,Expert,5,1563.2,2.5,4,11,1.0,Fastened,Yes,35,40.7,Normal
2025-05-08 04:30:00,T0583,EXC100,OP1000,Grading,Underground Hard-Rock Mining,Rainy,Rocky,Day,20.3,Intermediate,4,1533.1,4.2,9,5,29.5,Fastened,No,35,53.3,Normal
2025-05-02 11:10:00,T0584,EXC100,OP1002,Grading,Construction,Sunny,Flat,Day,18.5,Expert,4,1566.1,0.7,1,10,18.9,Fastened,No,35,38.0,Normal
2025-05-06 18:13:00,T0585,EXC105,OP1004,Trenching,Mining,Cloudy,Incline,Day,28.7,Beginner,5,1558.5,6.2,11,32,19.6,Fastened,No,45,83.7,Normal
2025-05-29 20:27:00,T0586,EXC101,OP1001,Demolition,Construction,Rainy,Rocky,Day,32.5,Expert,8,1597.4,1.5,1,13,41.4,Fastened,No,90,121.3,Unusual
2025-05-10 01:36:00,T0587,EXC101,OP1007,Demolition,Underground Hard-Rock Mining,Sunny,Incline,Day,20.2,Expert,8,1577.8,2.0,2,16,39.6,Fastened,No,90,108.2,Normal
2025-05-11 09:08:00,T0588,EXC104,OP1000,Material Loading,Construction,Rainy,Flat,Night,26.1,Intermediate,6,1564.5,2.7,6,16,39.2,Fastened,No,30,46.2,Normal
2025-05-30 11:12:00,T0589,EXC102,OP1002,Trenching,Underground Hard-Rock Mining,Sunny,Incline,Day,17.9,Expert,8,1540.2,8.5,11,65,21.3,Fastened,Yes,45,62.7,Unusual
2025-05-06 23:25:00,T0590,EXC102,OP1006,Material Loading,Underground Hard-Rock Mining,Sunny,Flat,Night,20.2,Beginner,8,1580.3,3.4,8,5,10.3,Fastened,No,30,43.0,Normal
2025-05-15 19:11:00,T0591,EXC100,OP1000,Material Loading,Mining,Cloudy,Flat,Day,30.1,Intermediate,4,1520.5,5.3,13,14,43.7,Fastened,No,30,32.1,Normal
2025-05-22 12:53:00,T0592,EXC100,OP1001,Demolition,Underground Hard-Rock Mining,Sunny,Rocky,Day,16.8,Expert,4,1593.1,2.2,5,9,3.4,Fastened,No,90,102.8,Normal
2025-05-27 14:01:00,T0593,EXC101,OP1006,Grading,Mining,Cloudy,Flat,Day,30.6,Beginner,8,1556.3,6.1,10,76,46.5,Fastened,Yes,35,70.6,Unusual
2025-05-24 04:38:00,T0594,EXC101,OP1000,Material Loading,Construction,Sunny,Incline,Day,32.1,Intermediate,8,1558.9,3.2,6,0,6.0,Fastened,No,30,33.0,Normal
2025-05-03 06:31:00,T0595,EXC104,OP1007,Material Loading,Mining,Rainy,Rocky,Day,32.4,Expert,6,1567.7,4.3,8,26,34.4,Fastened,No,30,52.9,Normal
2025-05-23 22:02:00,T0596,EXC102,OP1006,Grading,Construction,Cloudy,Rocky,Day,24.2,Beginner,8,1524.7,4.5,10,2,10.9,Fastened,No,35,56.9,Normal
2025-05-23 00:37:00,T0597,EXC102,OP1006,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,15.9,Beginner,8,1561.1,4.0,7,1,25.0,Fastened,No,45,76.4,Normal
2025-05-13 11:11:00,T0598,EXC100,OP1006,Earth Excavation,Mining,Sunny,Rocky,Day,32.2,Beginner,4,1597.6,2.0,3,7,1.4,Fastened,Yes,60,92.9,Normal
2025-05-06 14:12:00,T0599,EXC104,OP1003,Trenching,Construction,Windy,Flat,Day,31.7,Intermediate,6,1595.6,2.4,6,0,39.5,Fastened,No,45,58.6,Normal
2025-05-09 01:48:00,T0600,EXC100,OP1003,Grading,Construction,Rainy,Incline,Day,24.9,Intermediate,4,1541.8,2.2,3,19,9.0,Unfastened,Yes,35,63.3,Normal
2025-05-13 00:38:00,T0601,EXC103,OP1002,Earth Excavation,Mining,Rainy,Rocky,Night,33.2,Expert,3,1570.4,3.4,5,39,37.3,Fastened,No,60,93.3,Normal
2025-05-27 08:04:00,T0602,EXC103,OP1006,Material Loading,Construction,Sunny,Flat,Night,32.4,Beginner,3,1582.2,4.6,12,2,22.1,Unfastened,Yes,30,40.8,Normal
2025-05-23 11:35:00,T0603,EXC103,OP1002,Earth Excavation,Mining,Rainy,Rocky,Day,29.6,Expert,3,1552.8,5.5,9,33,12.1,Fastened,No,60,90.8,Normal
2025-05-01 11:47:00,T0604,EXC100,OP1005,Grading,Construction,Sunny,Incline,Day,15.7,Beginner,4,1515.6,3.2,4,23,15.0,Fastened,No,35,70.7,Normal
2025-05-10 05:38:00,T0605,EXC102,OP1002,Material Loading,Mining,Rainy,Flat,Day,39.4,Expert,8,1570.3,5.7,13,18,30.5,Fastened,No,30,44.1,Normal
2025-05-09 14:26:00,T0606,EXC105,OP1003,Material Loading,Underground Hard-Rock Mining,Sunny,Flat,Day,25.4,Intermediate,5,1593.2,6.5,13,37,21.5,Fastened,No,30,42.4,Normal
2025-05-18 16:25:00,T0607,EXC103,OP1006,Material Loading,Underground Hard-Rock Mining,Sunny,Incline,Night,20.3,Beginner,3,1516.6,4.7,9,3,13.1,Fastened,No,30,45.7,Normal
2025-05-13 22:58:00,T0608,EXC104,OP1004,Earth Excavation,Underground Hard-Rock Mining,Sunny,Rocky,Day,18.2,Beginner,6,1506.4,3.7,8,13,36.5,Fastened,No,60,94.0,Normal
2025-05-20 22:51:00,T0609,EXC105,OP1006,Material Loading,Mining,Sunny,Flat,Day,32.8,Beginner,5,1526.1,6.1,14,39,39.4,Unfastened,Yes,30,48.1,Normal
2025-05-06 09:30:00,T0610,EXC104,OP1006,Earth Excavation,Underground Hard-Rock Mining,Windy,Flat,Day,23.7,Beginner,6,1584.3,4.4,8,27,32.1,Fastened,No,60,98.7,Normal
2025-05-25 01:09:00,T0611,EXC102,OP1004,Material Loading,Underground Hard-Rock Mining,Rainy,Flat,Day,23.3,Beginner,8,1567.7,3.3,6,21,47.8,Fastened,No,30,58.6,Normal
2025-05-20 16:14:00,T0612,EXC104,OP1007,Earth Excavation,Construction,Rainy,Flat,Day,33.9,Expert,6,1546.9,6.0,13,40,7.4,Fastened,No,60,75.8,Normal
2025-05-30 17:12:00,T0613,EXC102,OP1000,Grading,Underground Hard-Rock Mining,Cloudy,Incline,Day,25.9,Intermediate,8,1528.8,4.4,5,43,42.9,Fastened,No,35,60.9,Normal
2025-05-10 13:30:00,T0614,EXC104,OP1003,Demolition,Construction,Cloudy,Incline,Day,17.0,Intermediate,6,1542.6,5.5,10,13,31.3,Fastened,No,90,137.7,Normal
2025-05-29 16:14:00,T0615,EXC104,OP1006,Material Loading,Underground Hard-Rock Mining,Sunny,Flat,Day,20.5,Beginner,6,1528.5,2.3,5,12,29.5,Fastened,No,30,47.5,Normal
2025-05-20 06:10:00,T0616,EXC103,OP1007,Grading,Construction,Cloudy,Incline,Day,33.0,Expert,3,1509.6,6.0,13,1,34.1,Fastened,No,35,48.3,Normal
2025-05-03 17:58:00,T0617,EXC103,OP1001,Material Loading,Mining,Cloudy,Flat,Day,31.5,Expert,3,1588.2,4.4,11,6,24.6,Unfastened,Yes,30,27.0,Normal
2025-05-17 09:39:00,T0618,EXC100,OP1007,Grading,Construction,Cloudy,Rocky,Night,26.9,Expert,4,1507.0,4.6,11,7,8.4,Fastened,No,35,45.6,Normal
2025-05-17 20:00:00,T0619,EXC100,OP1003,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Incline,Night,22.9,Intermediate,4,1531.0,6.2,12,0,45.4,Fastened,No,60,83.7,Normal
2025-05-19 03:52:00,T0620,EXC100,OP1000,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Rocky,Day,30.3,Intermediate,4,1575.3,5.5,14,3,12.9,Fastened,No,60,75.3,Normal
2025-05-23 06:56:00,T0621,EXC103,OP1001,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Flat,Day,26.4,Expert,3,1539.4,4.8,6,63,1.2,Fastened,Yes,60,77.3,Unusual
2025-05-03 01:31:00,T0622,EXC101,OP1003,Demolition,Construction,Sunny,Incline,Day,23.3,Intermediate,8,1546.7,5.1,10,5,40.5,Fastened,No,90,122.2,Normal
2025-05-11 19:06:00,T0623,EXC102,OP1001,Material Loading,Construction,Cloudy,Incline,Day,36.4,Expert,8,1555.3,0.5,1,11,5.0,Fastened,No,30,36.4,Normal
2025-05-26 09:54:00,T0624,EXC102,OP1003,Trenching,Construction,Windy,Rocky,Day,33.5,Intermediate,8,1544.9,1.5,4,4,25.1,Unfastened,Yes,45,59.8,Normal
2025-05-04 06:39:00,T0625,EXC101,OP1005,Material Loading,Mining,Rainy,Incline,Day,30.3,Beginner,8,1554.6,1.2,3,1,7.6,Fastened,No,30,59.8,Normal
2025-05-16 12:28:00,T0626,EXC103,OP1006,Demolition,Underground Hard-Rock Mining,Sunny,Incline,Night,31.1,Beginner,3,1539.5,1.5,2,17,9.8,Fastened,No,90,143.1,Normal
2025-05-16 15:45:00,T0627,EXC100,OP1007,Grading,Underground Hard-Rock Mining,Rainy,Rocky,Day,19.0,Expert,4,1591.4,5.8,12,17,41.5,Fastened,No,35,45.8,Normal
2025-05-24 01:55:00,T0628,EXC104,OP1004,Material Loading,Underground Hard-Rock Mining,Windy,Rocky,Day,18.2,Beginner,6,1572.4,1.8,2,14,42.4,Fastened,No,30,56.6,Normal
2025-05-26 02:54:00,T0629,EXC103,OP1000,Demolition,Mining,Windy,Flat,Night,35.8,Intermediate,3,1572.7,6.9,14,40,20.5,Fastened,No,90,116.7,Normal
2025-05-03 12:19:00,T0630,EXC104,OP1002,Material Loading,Construction,Windy,Flat,Night,24.0,Expert,6,1539.1,2.9,9,2,14.5,Fastened,No,30,29.7,Normal
2025-05-18 16:22:00,T0631,EXC104,OP1001,Material Loading,Mining,Windy,Incline,Day,30.9,Expert,6,1574.8,4.3,6,30,18.4,Fastened,No,30,44.7,Normal
2025-05-25 17:04:00,T0632,EXC105,OP1005,Demolition,Underground Hard-Rock Mining,Rainy,Flat,Day,15.6,Beginner,5,1559.0,3.1,5,31,13.1,Fastened,No,90,147.1,Normal
2025-05-05 20:30:00,T0633,EXC105,OP1002,Grading,Underground Hard-Rock Mining,Windy,Rocky,Day,18.6,Expert,5,1514.3,2.5,4,7,22.1,Fastened,No,35,42.6,Normal
2025-05-15 10:46:00,T0634,EXC102,OP1004,Trenching,Mining,Sunny,Rocky,Day,29.8,Beginner,8,1535.6,2.3,4,10,24.1,Unfastened,Yes,45,68.3,Normal
2025-05-14 13:14:00,T0635,EXC105,OP1003,Grading,Construction,Cloudy,Rocky,Day,28.6,Intermediate,5,1576.8,4.0,8,3,30.5,Fastened,No,35,41.5,Normal
2025-05-15 07:23:00,T0636,EXC103,OP1004,Material Loading,Mining,Cloudy,Rocky,Day,34.3,Beginner,3,1596.8,5.0,7,42,19.9,Fastened,No,30,53.9,Normal
2025-05-07 20:44:00,T0637,EXC102,OP1007,Grading,Underground Hard-Rock Mining,Windy,Rocky,Day,35.3,Expert,8,1592.0,1.0,1,8,28.2,Fastened,No,35,44.7,Unusual
2025-05-29 10:57:00,T0638,EXC105,OP1001,Earth Excavation,Mining,Windy,Rocky,Night,28.8,Expert,5,1547.0,3.2,7,3,21.3,Fastened,No,60,75.8,Normal
2025-05-06 12:54:00,T0639,EXC105,OP1003,Earth Excavation,Underground Hard-Rock Mining,Rainy,Incline,Night,23.6,Intermediate,5,1501.3,8.5,14,35,22.9,Fastened,No,60,109.8,Unusual
2025-05-01 14:30:00,T0640,EXC103,OP1004,Trenching,Underground Hard-Rock Mining,Sunny,Incline,Day,29.0,Beginner,3,1515.4,6.9,10,49,46.9,Fastened,Yes,45,82.5,Normal
2025-05-08 10:16:00,T0641,EXC103,OP1005,Trenching,Construction,Windy,Rocky,Day,26.8,Beginner,3,1527.2,1.0,2,3,15.3,Fastened,No,45,74.5,Normal
2025-05-07 18:55:00,T0642,EXC100,OP1005,Demolition,Mining,Cloudy,Rocky,Night,42.7,Beginner,4,1578.1,2.5,4,9,6.0,Fastened,No,90,144.3,Normal
2025-05-29 21:21:00,T0643,EXC101,OP1001,Trenching,Construction,Windy,Incline,Day,30.4,Expert,8,1573.5,6.6,12,14,31.0,Unfastened,Yes,45,60.6,Normal
2025-05-06 22:16:00,T0644,EXC105,OP1001,Earth Excavation,Construction,Cloudy,Incline,Day,31.6,Expert,5,1522.7,1.0,2,2,3.6,Fastened,No,60,70.5,Normal
2025-05-07 07:11:00,T0645,EXC100,OP1007,Trenching,Underground Hard-Rock Mining,Windy,Flat,Night,21.0,Expert,4,1586.4,3.7,6,34,28.1,Fastened,No,45,53.7,Normal
2025-05-03 06:33:00,T0646,EXC105,OP1006,Demolition,Construction,Sunny,Rocky,Day,22.3,Beginner,5,1521.4,5.9,10,38,1.1,Fastened,Yes,90,140.3,Normal
2025-05-12 04:48:00,T0647,EXC104,OP1000,Earth Excavation,Mining,Sunny,Incline,Day,37.3,Intermediate,6,1567.8,0.5,1,10,8.8,Fastened,No,60,87.2,Normal
2025-05-30 11:00:00,T0648,EXC103,OP1006,Demolition,Mining,Cloudy,Flat,Night,36.8,Beginner,3,1545.6,5.4,12,23,29.6,Fastened,No,90,127.9,Normal
2025-05-04 00:36:00,T0649,EXC104,OP1002,Grading,Underground Hard-Rock Mining,Cloudy,Flat,Day,30.8,Expert,6,1543.6,1.6,2,16,20.4,Fastened,No,35,48.0,Normal
2025-05-27 00:52:00,T0650,EXC102,OP1005,Material Loading,Mining,Rainy,Rocky,Day,27.3,Beginner,8,1565.9,2.8,3,31,43.7,Unfastened,Yes,30,61.2,Normal
2025-05-23 02:17:00,T0651,EXC105,OP1003,Demolition,Construction,Cloudy,Rocky,Day,28.1,Intermediate,5,1552.1,1.1,2,2,36.9,Fastened,No,90,118.6,Normal
2025-05-25 14:39:00,T0652,EXC105,OP1004,Trenching,Mining,Rainy,Incline,Day,28.1,Beginner,5,1551.7,8.7,12,61,2.5,Fastened,Yes,45,103.6,Unusual
2025-05-18 15:17:00,T0653,EXC100,OP1007,Demolition,Construction,Rainy,Incline,Day,32.1,Expert,4,1539.3,4.5,8,12,25.5,Fastened,No,90,126.1,Normal
2025-05-05 23:40:00,T0654,EXC105,OP1002,Material Loading,Underground Hard-Rock Mining,Windy,Rocky,Night,24.4,Expert,5,1576.3,0.6,1,4,37.9,Fastened,No,30,28.8,Normal
2025-05-24 13:53:00,T0655,EXC104,OP1004,Earth Excavation,Construction,Sunny,Flat,Night,29.4,Beginner,6,1503.5,2.3,5,13,25.9,Fastened,No,60,81.8,Normal
2025-05-20 14:58:00,T0656,EXC105,OP1007,Grading,Construction,Rainy,Incline,Day,33.4,Expert,5,1571.6,3.2,6,8,35.4,Fastened,No,35,38.8,Normal
2025-05-03 13:39:00,T0657,EXC102,OP1006,Earth Excavation,Construction,Cloudy,Incline,Day,21.9,Beginner,8,1539.8,7.8,14,21,20.0,Fastened,No,60,108.0,Normal
2025-05-26 10:42:00,T0658,EXC103,OP1001,Earth Excavation,Mining,Sunny,Incline,Day,32.5,Expert,3,1525.2,6.0,12,16,31.1,Fastened,No,60,76.2,Normal
2025-05-11 22:59:00,T0659,EXC101,OP1001,Trenching,Construction,Sunny,Rocky,Day,24.4,Expert,8,1550.8,3.3,5,10,27.4,Fastened,No,45,48.8,Normal
2025-05-02 00:11:00,T0660,EXC103,OP1004,Material Loading,Construction,Sunny,Incline,Day,30.0,Beginner,3,1565.9,2.8,5,16,14.2,Fastened,No,30,48.5,Normal
2025-05-22 20:18:00,T0661,EXC100,OP1002,Demolition,Underground Hard-Rock Mining,Sunny,Rocky,Night,17.7,Expert,4,1523.2,3.3,3,54,2.9,Unfastened,Yes,90,111.2,Normal
2025-05-29 20:08:00,T0662,EXC101,OP1007,Earth Excavation,Underground Hard-Rock Mining,Rainy,Flat,Day,19.9,Expert,8,1595.4,5.5,9,35,24.3,Fastened,No,60,74.9,Normal
2025-05-26 14:11:00,T0663,EXC103,OP1005,Material Loading,Mining,Rainy,Rocky,Night,40.5,Beginner,3,1547.6,1.4,3,10,35.2,Unfastened,Yes,30,55.5,Normal
2025-05-24 15:57:00,T0664,EXC101,OP1004,Earth Excavation,Mining,Sunny,Incline,Day,33.3,Beginner,8,1559.7,3.9,6,15,45.0,Fastened,No,60,111.4,Normal
2025-05-25 23:15:00,T0665,EXC105,OP1002,Grading,Mining,Cloudy,Flat,Day,38.4,Expert,5,1536.7,2.9,6,19,6.8,Fastened,No,35,39.5,Normal
2025-05-28 15:50:00,T0666,EXC103,OP1005,Demolition,Construction,Rainy,Incline,Day,29.8,Beginner,3,1545.0,2.9,5,15,43.9,Fastened,No,90,176.0,Normal
2025-05-23 22:28:00,T0667,EXC105,OP1006,Material Loading,Construction,Rainy,Incline,Night,25.6,Beginner,5,1577.2,6.0,11,23,40.6,Fastened,No,30,63.4,Normal
2025-05-24 05:32:00,T0668,EXC101,OP1007,Trenching,Mining,Rainy,Incline,Day,29.5,Expert,8,1538.1,3.9,5,33,49.8,Fastened,No,45,73.4,Normal
2025-05-06 19:35:00,T0669,EXC103,OP1004,Demolition,Construction,Windy,Flat,Night,32.1,Beginner,3,1560.9,3.6,8,10,25.8,Fastened,No,90,137.6,Normal
2025-05-16 01:26:00,T0670,EXC100,OP1005,Demolition,Construction,Sunny,Rocky,Day,41.4,Beginner,4,1508.8,1.1,1,6,37.5,Fastened,No,90,136.3,Normal
2025-05-09 23:29:00,T0671,EXC103,OP1001,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Flat,Day,17.5,Expert,3,1555.5,2.8,5,13,47.4,Fastened,No,60,57.2,Normal
2025-05-20 12:18:00,T0672,EXC101,OP1005,Demolition,Underground Hard-Rock Mining,Rainy,Incline,Day,18.3,Beginner,8,1597.7,2.1,3,4,38.4,Fastened,No,90,173.9,Normal
2025-05-26 12:34:00,T0673,EXC104,OP1002,Earth Excavation,Mining,Sunny,Flat,Day,39.9,Expert,6,1554.2,3.7,9,12,12.9,Fastened,No,60,64.6,Normal
2025-05-01 06:56:00,T0674,EXC105,OP1004,Material Loading,Underground Hard-Rock Mining,Windy,Rocky,Day,23.3,Beginner,5,1582.2,4.5,10,1,42.8,Fastened,No,30,51.9,Normal
2025-05-01 21:44:00,T0675,EXC102,OP1001,Material Loading,Construction,Sunny,Flat,Day,30.2,Expert,8,1553.1,4.8,14,5,22.4,Fastened,No,30,34.5,Normal
2025-05-22 15:43:00,T0676,EXC103,OP1004,Trenching,Underground Hard-Rock Mining,Windy,Incline,Day,23.7,Beginner,3,1587.6,2.2,4,0,44.0,Unfastened,Yes,45,82.5,Normal
2025-05-16 12:36:00,T0677,EXC101,OP1001,Demolition,Construction,Sunny,Flat,Night,31.2,Expert,8,1528.6,4.9,14,0,24.7,Fastened,No,90,89.5,Normal
2025-05-02 17:28:00,T0678,EXC101,OP1006,Earth Excavation,Construction,Rainy,Rocky,Day,21.2,Beginner,8,1505.4,3.9,7,14,6.0,Fastened,No,60,112.3,Normal
2025-05-30 17:40:00,T0679,EXC102,OP1004,Trenching,Construction,Windy,Rocky,Night,22.4,Beginner,8,1598.4,5.6,9,30,42.3,Fastened,No,45,90.8,Normal
2025-05-06 00:00:00,T0680,EXC105,OP1002,Earth Excavation,Mining,Windy,Rocky,Night,28.7,Expert,5,1523.0,2.1,6,3,3.9,Fastened,No,60,69.2,Normal
2025-05-31 03:00:00,T0681,EXC103,OP1006,Earth Excavation,Construction,Windy,Rocky,Day,27.3,Beginner,3,1562.6,2.5,6,11,4.1,Fastened,No,60,104.9,Normal
2025-05-27 08:34:00,T0682,EXC100,OP1000,Trenching,Construction,Rainy,Flat,Day,32.6,Intermediate,4,1544.7,4.9,10,33,23.5,Fastened,No,45,72.4,Normal
2025-05-02 08:47:00,T0683,EXC105,OP1007,Earth Excavation,Construction,Cloudy,Incline,Night,27.2,Expert,5,1511.2,4.0,8,3,37.8,Unfastened,Yes,60,81.4,Normal
2025-05-04 18:39:00,T0684,EXC104,OP1006,Demolition,Underground Hard-Rock Mining,Rainy,Rocky,Day,22.3,Beginner,6,1549.5,1.7,2,1,47.6,Unfastened,Yes,90,162.1,Normal
2025-05-21 01:25:00,T0685,EXC100,OP1003,Demolition,Construction,Rainy,Incline,Day,22.3,Intermediate,4,1516.0,6.2,11,15,35.1,Unfastened,Yes,90,141.3,Normal
2025-05-17 15:00:00,T0686,EXC101,OP1007,Earth Excavation,Construction,Rainy,Rocky,Day,32.3,Expert,8,1596.6,4.9,11,6,9.0,Fastened,No,60,73.6,Normal
2025-05-01 19:44:00,T0687,EXC101,OP1000,Trenching,Mining,Rainy,Flat,Night,22.6,Intermediate,8,1563.4,2.8,9,0,9.7,Fastened,No,45,56.1,Normal
2025-05-16 15:47:00,T0688,EXC101,OP1005,Grading,Mining,Cloudy,Incline,Day,23.5,Beginner,8,1545.1,8.6,12,61,41.4,Fastened,Yes,35,83.2,Unusual
2025-05-05 19:29:00,T0689,EXC105,OP1003,Trenching,Construction,Sunny,Flat,Night,31.4,Intermediate,5,1524.9,5.8,14,9,31.2,Fastened,No,45,52.3,Normal
2025-05-03 20:50:00,T0690,EXC101,OP1006,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Rocky,Day,27.0,Beginner,8,1568.7,3.4,6,8,11.4,Unfastened,Yes,60,103.7,Normal
2025-05-02 09:00:00,T0691,EXC105,OP1007,Material Loading,Underground Hard-Rock Mining,Sunny,Flat,Day,18.4,Expert,5,1551.1,1.8,4,8,25.8,Fastened,No,30,32.3,Normal
2025-05-21 18:00:00,T0692,EXC104,OP1005,Trenching,Construction,Sunny,Rocky,Day,27.1,Beginner,6,1539.9,4.3,9,14,18.2,Fastened,No,45,75.6,Normal
2025-05-27 10:30:00,T0693,EXC103,OP1001,Material Loading,Construction,Windy,Incline,Night,24.8,Expert,3,1590.3,8.4,11,71,35.5,Fastened,Yes,30,54.7,Unusual
2025-05-04 15:27:00,T0694,EXC103,OP1006,Demolition,Underground Hard-Rock Mining,Rainy,Incline,Day,19.4,Beginner,3,1574.2,2.1,3,16,49.7,Fastened,No,90,177.0,Normal
2025-05-22 10:02:00,T0695,EXC104,OP1007,Trenching,Construction,Cloudy,Incline,Night,34.3,Expert,6,1591.8,5.2,10,11,24.4,Unfastened,Yes,45,49.3,Normal
2025-05-17 08:51:00,T0696,EXC105,OP1006,Trenching,Underground Hard-Rock Mining,Sunny,Incline,Day,22.1,Beginner,5,1559.0,3.3,5,15,35.1,Fastened,No,45,75.4,Normal
2025-05-18 12:15:00,T0697,EXC101,OP1001,Demolition,Underground Hard-Rock Mining,Windy,Rocky,Night,18.7,Expert,8,1587.0,1.0,3,0,37.4,Fastened,No,90,114.5,Normal
2025-05-27 03:57:00,T0698,EXC102,OP1004,Demolition,Construction,Cloudy,Rocky,Day,33.5,Beginner,8,1558.0,4.7,12,1,1.7,Fastened,Yes,90,147.4,Normal
2025-05-20 19:12:00,T0699,EXC103,OP1005,Grading,Underground Hard-Rock Mining,Sunny,Rocky,Day,14.4,Beginner,3,1501.0,6.0,8,68,20.0,Fastened,Yes,35,71.3,Unusual
2025-05-04 02:18:00,T0700,EXC103,OP1002,Grading,Underground Hard-Rock Mining,Cloudy,Flat,Night,27.7,Expert,3,1578.1,2.6,5,14,48.3,Fastened,No,35,39.3,Normal
2025-05-20 10:32:00,T0701,EXC101,OP1005,Demolition,Construction,Rainy,Rocky,Night,25.8,Beginner,8,1548.1,2.1,5,0,4.1,Fastened,No,90,172.6,Normal
2025-05-08 13:24:00,T0702,EXC101,OP1001,Demolition,Construction,Windy,Flat,Night,32.7,Expert,8,1582.1,4.0,9,17,42.2,Fastened,No,90,97.0,Normal
